,Fecha,Hora,AE_kWh
927,08/08/2020,16,0.789
928,08/08/2020,17,0.583
929,08/08/2020,18,0.358
930,08/08/2020,19,0.359
931,08/08/2020,20,0.458
932,08/08/2020,21,0.509
933,08/08/2020,22,0.548
934,08/08/2020,23,0.296
935,08/08/2020,24,0.278
936,09/08/2020,1,0.246
937,09/08/2020,2,0.205
938,09/08/2020,3,0.198
939,09/08/2020,4,0.197
940,09/08/2020,5,0.196
941,09/08/2020,6,0.196
942,09/08/2020,7,0.253
943,09/08/2020,8,0.301
944,09/08/2020,9,0.296
945,09/08/2020,10,0.295
946,09/08/2020,11,0.662
947,09/08/2020,12,0.6
948,09/08/2020,13,0.608
949,09/08/2020,14,0.467
950,09/08/2020,15,0.36
951,09/08/2020,16,0.916
952,09/08/2020,17,0.212
953,09/08/2020,18,0.192
954,09/08/2020,19,0.198
955,09/08/2020,20,0.189
956,09/08/2020,21,0.193
957,09/08/2020,22,0.197
958,09/08/2020,23,0.199
959,09/08/2020,24,0.284
960,10/08/2020,1,0.246
961,10/08/2020,2,0.258
962,10/08/2020,3,0.219
963,10/08/2020,4,0.2
964,10/08/2020,5,0.201
965,10/08/2020,6,0.207
966,10/08/2020,7,0.198
967,10/08/2020,8,0.349
968,10/08/2020,9,0.188
969,10/08/2020,10,0.193
970,10/08/2020,11,0.188
971,10/08/2020,12,0.186
972,10/08/2020,13,0.187
973,10/08/2020,14,0.186
974,10/08/2020,15,0.194
975,10/08/2020,16,0.273
976,10/08/2020,17,0.425
977,10/08/2020,18,0.235
978,10/08/2020,19,0.21
979,10/08/2020,20,0.213
980,10/08/2020,21,0.245
981,10/08/2020,22,0.317
982,10/08/2020,23,0.291
983,10/08/2020,24,0.256
984,11/08/2020,1,0.228
985,11/08/2020,2,0.231
986,11/08/2020,3,0.222
987,11/08/2020,4,0.22
988,11/08/2020,5,0.226
989,11/08/2020,6,0.238
990,11/08/2020,7,0.371
991,11/08/2020,8,0.27
992,11/08/2020,9,0.208
993,11/08/2020,10,0.211
994,11/08/2020,11,0.204
995,11/08/2020,12,0.204
996,11/08/2020,13,0.203
997,11/08/2020,14,0.203
998,11/08/2020,15,0.204
999,11/08/2020,16,0.204
1000,11/08/2020,17,0.203
1001,11/08/2020,18,0.204
1002,11/08/2020,19,0.203
1003,11/08/2020,20,0.223
1004,11/08/2020,21,0.207
1005,11/08/2020,22,0.315
1006,11/08/2020,23,0.289
1007,11/08/2020,24,0.356
1008,12/08/2020,1,0.26
1009,12/08/2020,2,0.219
1010,12/08/2020,3,0.219
1011,12/08/2020,4,0.212
1012,12/08/2020,5,0.21
1013,12/08/2020,6,0.209
1014,12/08/2020,7,0.209
1015,12/08/2020,8,0.348
1016,12/08/2020,9,0.21
1017,12/08/2020,10,0.218
1018,12/08/2020,11,0.204
1019,12/08/2020,12,0.264
1020,12/08/2020,13,0.36
1021,12/08/2020,14,0.907
1022,12/08/2020,15,0.237
1023,12/08/2020,16,0.211
1024,12/08/2020,17,0.218
1025,12/08/2020,18,0.206
1026,12/08/2020,19,0.215
1027,12/08/2020,20,0.256
1028,12/08/2020,21,0.222
1029,12/08/2020,22,0.209
1030,12/08/2020,23,0.266
1031,12/08/2020,24,0.284
1032,13/08/2020,1,0.217
1033,13/08/2020,2,0.217
1034,13/08/2020,3,0.21
1035,13/08/2020,4,0.212
1036,13/08/2020,5,0.215
1037,13/08/2020,6,0.209
1038,13/08/2020,7,0.209
1039,13/08/2020,8,0.272
1040,13/08/2020,9,0.206
1041,13/08/2020,10,0.2
1042,13/08/2020,11,0.199
1043,13/08/2020,12,0.78
1044,13/08/2020,13,0.61
1045,13/08/2020,14,1.594
1046,13/08/2020,15,0.69
1047,13/08/2020,16,0.231
1048,13/08/2020,17,0.261
1049,13/08/2020,18,0.377
1050,13/08/2020,19,0.308
1051,13/08/2020,20,0.277
1052,13/08/2020,21,0.342
1053,13/08/2020,22,0.395
1054,13/08/2020,23,0.345
1055,13/08/2020,24,0.247
1056,14/08/2020,1,0.226
1057,14/08/2020,2,0.214
1058,14/08/2020,3,0.214
1059,14/08/2020,4,0.214
1060,14/08/2020,5,0.213
1061,14/08/2020,6,0.215
1062,14/08/2020,7,0.215
1063,14/08/2020,8,0.278
1064,14/08/2020,9,0.204
1065,14/08/2020,10,0.203
1066,14/08/2020,11,0.416
1067,14/08/2020,12,0.244
1068,14/08/2020,13,0.202
1069,14/08/2020,14,0.202
1070,14/08/2020,15,0.202
1071,14/08/2020,16,0.579
1072,14/08/2020,17,0.332
1073,14/08/2020,18,0.202
1074,14/08/2020,19,0.202
1075,14/08/2020,20,0.202
1076,14/08/2020,21,0.202
1077,14/08/2020,22,0.206
1078,14/08/2020,23,0.207
1079,14/08/2020,24,0.224
1080,15/08/2020,1,0.226
1081,15/08/2020,2,0.221
1082,15/08/2020,3,0.216
1083,15/08/2020,4,0.263
1084,15/08/2020,5,0.227
1085,15/08/2020,6,0.214
1086,15/08/2020,7,0.214
1087,15/08/2020,8,0.245
1088,15/08/2020,9,0.205
1089,15/08/2020,10,0.205
1090,15/08/2020,11,0.371
1091,15/08/2020,12,0.256
1092,15/08/2020,13,0.266
1093,15/08/2020,14,0.352
1094,15/08/2020,15,1.094
1095,15/08/2020,16,0.749
1096,15/08/2020,17,0.989
1097,15/08/2020,18,0.333
1098,15/08/2020,19,0.375
1099,15/08/2020,20,0.342
1100,15/08/2020,21,0.297
1101,15/08/2020,22,0.309
1102,15/08/2020,23,0.309
1103,15/08/2020,24,0.305
1104,16/08/2020,1,0.22
1105,16/08/2020,2,0.22
1106,16/08/2020,3,0.213
1107,16/08/2020,4,0.263
1108,16/08/2020,5,0.232
1109,16/08/2020,6,0.222
1110,16/08/2020,7,0.214
1111,16/08/2020,8,0.216
1112,16/08/2020,9,0.206
1113,16/08/2020,10,0.205
1114,16/08/2020,11,0.209
1115,16/08/2020,12,0.414
1116,16/08/2020,13,0.256
1117,16/08/2020,14,0.314
1118,16/08/2020,15,0.307
1119,16/08/2020,16,1.22
1120,16/08/2020,17,0.48
1121,16/08/2020,18,0.529
1122,16/08/2020,19,0.283
1123,16/08/2020,20,0.92
1124,16/08/2020,21,0.276
1125,16/08/2020,22,0.287
1126,16/08/2020,23,0.286
1127,16/08/2020,24,0.256
1128,17/08/2020,1,0.223
1129,17/08/2020,2,0.262
1130,17/08/2020,3,0.224
1131,17/08/2020,4,0.21
1132,17/08/2020,5,0.214
1133,17/08/2020,6,0.206
1134,17/08/2020,7,0.203
1135,17/08/2020,8,0.208
1136,17/08/2020,9,0.238
1137,17/08/2020,10,0.384
1138,17/08/2020,11,0.221
1139,17/08/2020,12,0.201
1140,17/08/2020,13,0.192
1141,17/08/2020,14,0.19
1142,17/08/2020,15,0.198
1143,17/08/2020,16,0.192
1144,17/08/2020,17,0.19
1145,17/08/2020,18,0.283
1146,17/08/2020,19,0.856
1147,17/08/2020,20,0.255
1148,17/08/2020,21,0.823
1149,17/08/2020,22,0.353
1150,17/08/2020,23,0.358
1151,17/08/2020,24,0.357
1152,18/08/2020,1,0.386
1153,18/08/2020,2,0.288
1154,18/08/2020,3,0.219
1155,18/08/2020,4,0.205
1156,18/08/2020,5,0.208
1157,18/08/2020,6,0.204
1158,18/08/2020,7,0.203
1159,18/08/2020,8,0.199
1160,18/08/2020,9,0.196
1161,18/08/2020,10,0.275
1162,18/08/2020,11,0.328
1163,18/08/2020,12,0.196
1164,18/08/2020,13,0.196
1165,18/08/2020,14,0.217
1166,18/08/2020,15,0.25
1167,18/08/2020,16,0.259
1168,18/08/2020,17,0.315
1169,18/08/2020,18,0.213
1170,18/08/2020,19,0.352
1171,18/08/2020,20,0.364
1172,18/08/2020,21,0.298
1173,18/08/2020,22,0.346
1174,18/08/2020,23,0.423
1175,18/08/2020,24,0.37
1176,19/08/2020,1,0.355
1177,19/08/2020,2,0.25
1178,19/08/2020,3,0.225
1179,19/08/2020,4,0.215
1180,19/08/2020,5,0.207
1181,19/08/2020,6,0.21
1182,19/08/2020,7,0.21
1183,19/08/2020,8,0.202
1184,19/08/2020,9,0.295
1185,19/08/2020,10,0.857
1186,19/08/2020,11,0.451
1187,19/08/2020,12,0.839
1188,19/08/2020,13,0.859
1189,19/08/2020,14,0.546
1190,19/08/2020,15,0.591
1191,19/08/2020,16,0.417
1192,19/08/2020,17,0.749
1193,19/08/2020,18,0.456
1194,19/08/2020,19,0.513
1195,19/08/2020,20,0.325
1196,19/08/2020,21,0.278
1197,19/08/2020,22,0.265
1198,19/08/2020,23,0.362
1199,19/08/2020,24,0.33
1200,20/08/2020,1,0.309
1201,20/08/2020,2,0.326
1202,20/08/2020,3,0.222
1203,20/08/2020,4,0.221
1204,20/08/2020,5,0.209
1205,20/08/2020,6,0.217
1206,20/08/2020,7,0.207
1207,20/08/2020,8,0.253
1208,20/08/2020,9,0.405
1209,20/08/2020,10,0.285
1210,20/08/2020,11,0.282
1211,20/08/2020,12,0.206
1212,20/08/2020,13,0.4
1213,20/08/2020,14,0.208
1214,20/08/2020,15,0.241
1215,20/08/2020,16,0.576
1216,20/08/2020,17,0.61
1217,20/08/2020,18,0.643
1218,20/08/2020,19,0.477
1219,20/08/2020,20,0.464
1220,20/08/2020,21,0.52
1221,20/08/2020,22,0.356
1222,20/08/2020,23,0.386
1223,20/08/2020,24,0.334
1224,21/08/2020,1,0.252
1225,21/08/2020,2,0.232
1226,21/08/2020,3,0.209
1227,21/08/2020,4,0.217
1228,21/08/2020,5,0.209
1229,21/08/2020,6,0.212
1230,21/08/2020,7,0.21
1231,21/08/2020,8,0.203
1232,21/08/2020,9,0.252
1233,21/08/2020,10,0.196
1234,21/08/2020,11,0.392
1235,21/08/2020,12,0.253
1236,21/08/2020,13,0.224
1237,21/08/2020,14,0.246
1238,21/08/2020,15,0.421
1239,21/08/2020,16,0.325
1240,21/08/2020,17,0.352
1241,21/08/2020,18,0.257
1242,21/08/2020,19,0.246
1243,21/08/2020,20,0.222
1244,21/08/2020,21,0.206
1245,21/08/2020,22,0.216
1246,21/08/2020,23,0.243
1247,21/08/2020,24,0.251
1248,22/08/2020,1,0.316
1249,22/08/2020,2,0.293
1250,22/08/2020,3,0.237
1251,22/08/2020,4,0.216
1252,22/08/2020,5,0.209
1253,22/08/2020,6,0.218
1254,22/08/2020,7,0.207
1255,22/08/2020,8,0.208
1256,22/08/2020,9,0.212
1257,22/08/2020,10,0.399
1258,22/08/2020,11,0.258
1259,22/08/2020,12,0.212
1260,22/08/2020,13,0.235
1261,22/08/2020,14,0.186
1262,22/08/2020,15,0.195
1263,22/08/2020,16,0.184
1264,22/08/2020,17,0.183
1265,22/08/2020,18,0.194
1266,22/08/2020,19,0.184
1267,22/08/2020,20,0.185
1268,22/08/2020,21,0.193
1269,22/08/2020,22,0.19
1270,22/08/2020,23,0.197
1271,22/08/2020,24,0.198
1272,23/08/2020,1,0.19
1273,23/08/2020,2,0.191
1274,23/08/2020,3,0.202
1275,23/08/2020,4,0.23
1276,23/08/2020,5,0.208
1277,23/08/2020,6,0.196
1278,23/08/2020,7,0.199
1279,23/08/2020,8,0.19
1280,23/08/2020,9,0.185
1281,23/08/2020,10,0.193
1282,23/08/2020,11,0.197
1283,23/08/2020,12,0.195
1284,23/08/2020,13,0.204
1285,23/08/2020,14,0.196
1286,23/08/2020,15,0.198
1287,23/08/2020,16,0.203
1288,23/08/2020,17,0.195
1289,23/08/2020,18,0.194
1290,23/08/2020,19,0.188
1291,23/08/2020,20,0.184
1292,23/08/2020,21,0.19
1293,23/08/2020,22,0.2
1294,23/08/2020,23,0.191
1295,23/08/2020,24,0.194
1296,24/08/2020,1,0.207
1297,24/08/2020,2,0.19
1298,24/08/2020,3,0.191
1299,24/08/2020,4,0.199
1300,24/08/2020,5,0.19
1301,24/08/2020,6,0.189
1302,24/08/2020,7,0.199
1303,24/08/2020,8,0.186
1304,24/08/2020,9,0.184
1305,24/08/2020,10,0.191
1306,24/08/2020,11,0.183
1307,24/08/2020,12,0.182
1308,24/08/2020,13,0.184
1309,24/08/2020,14,0.191
1310,24/08/2020,15,0.184
1311,24/08/2020,16,0.186
1312,24/08/2020,17,0.189
1313,24/08/2020,18,0.182
1314,24/08/2020,19,0.181
1315,24/08/2020,20,0.239
1316,24/08/2020,21,0.195
1317,24/08/2020,22,0.204
1318,24/08/2020,23,0.191
1319,24/08/2020,24,0.199
1320,25/08/2020,1,0.191
1321,25/08/2020,2,0.192
1322,25/08/2020,3,0.197
1323,25/08/2020,4,0.194
1324,25/08/2020,5,0.191
1325,25/08/2020,6,0.196
1326,25/08/2020,7,0.194
1327,25/08/2020,8,0.187
1328,25/08/2020,9,0.183
1329,25/08/2020,10,0.192
1330,25/08/2020,11,0.184
1331,25/08/2020,12,0.183
1332,25/08/2020,13,0.183
1333,25/08/2020,14,0.227
1334,25/08/2020,15,0.202
1335,25/08/2020,16,0.186
1336,25/08/2020,17,0.193
1337,25/08/2020,18,0.185
1338,25/08/2020,19,0.185
1339,25/08/2020,20,0.336
1340,25/08/2020,21,0.356
1341,25/08/2020,22,0.198
1342,25/08/2020,23,0.19
1343,25/08/2020,24,0.19
1344,26/08/2020,1,0.199
1345,26/08/2020,2,0.191
1346,26/08/2020,3,0.193
1347,26/08/2020,4,0.2
1348,26/08/2020,5,0.19
1349,26/08/2020,6,0.19
1350,26/08/2020,7,0.199
1351,26/08/2020,8,0.198
1352,26/08/2020,9,0.195
1353,26/08/2020,10,0.204
1354,26/08/2020,11,0.194
1355,26/08/2020,12,0.184
1356,26/08/2020,13,0.19
1357,26/08/2020,14,0.187
1358,26/08/2020,15,0.184
1359,26/08/2020,16,0.192
1360,26/08/2020,17,0.182
1361,26/08/2020,18,0.193
1362,26/08/2020,19,0.184
1363,26/08/2020,20,0.188
1364,26/08/2020,21,0.194
1365,26/08/2020,22,0.193
1366,26/08/2020,23,0.189
1367,26/08/2020,24,0.198
1368,27/08/2020,1,0.189
1369,27/08/2020,2,0.194
1370,27/08/2020,3,0.195
1371,27/08/2020,4,0.241
1372,27/08/2020,5,0.212
1373,27/08/2020,6,0.194
1374,27/08/2020,7,0.2
1375,27/08/2020,8,0.191
1376,27/08/2020,9,0.19
1377,27/08/2020,10,0.187
1378,27/08/2020,11,0.185
1379,27/08/2020,12,0.192
1380,27/08/2020,13,0.186
1381,27/08/2020,14,0.194
1382,27/08/2020,15,0.185
1383,27/08/2020,16,0.192
1384,27/08/2020,17,0.189
1385,27/08/2020,18,0.188
1386,27/08/2020,19,0.194
1387,27/08/2020,20,0.187
1388,27/08/2020,21,0.195
1389,27/08/2020,22,0.243
1390,27/08/2020,23,0.226
1391,27/08/2020,24,0.205
1392,28/08/2020,1,0.215
1393,28/08/2020,2,0.204
1394,28/08/2020,3,0.211
1395,28/08/2020,4,0.21
1396,28/08/2020,5,0.206
1397,28/08/2020,6,0.212
1398,28/08/2020,7,0.207
1399,28/08/2020,8,0.21
1400,28/08/2020,9,0.201
1401,28/08/2020,10,0.206
1402,28/08/2020,11,0.202
1403,28/08/2020,12,0.207
1404,28/08/2020,13,0.199
1405,28/08/2020,14,0.231
1406,28/08/2020,15,0.225
1407,28/08/2020,16,0.196
1408,28/08/2020,17,0.194
1409,28/08/2020,18,0.19
1410,28/08/2020,19,0.194
1411,28/08/2020,20,0.19
1412,28/08/2020,21,0.197
1413,28/08/2020,22,0.209
1414,28/08/2020,23,0.201
1415,28/08/2020,24,0.197
1416,29/08/2020,1,0.202
1417,29/08/2020,2,0.194
1418,29/08/2020,3,0.203
1419,29/08/2020,4,0.194
1420,29/08/2020,5,0.197
1421,29/08/2020,6,0.261
1422,29/08/2020,7,0.279
1423,29/08/2020,8,0.243
1424,29/08/2020,9,0.217
1425,29/08/2020,10,0.211
1426,29/08/2020,11,0.203
1427,29/08/2020,12,0.198
1428,29/08/2020,13,0.201
1429,29/08/2020,14,0.207
1430,29/08/2020,15,0.202
1431,29/08/2020,16,0.209
1432,29/08/2020,17,0.199
1433,29/08/2020,18,0.191
1434,29/08/2020,19,0.193
1435,29/08/2020,20,0.189
1436,29/08/2020,21,0.196
1437,29/08/2020,22,0.193
1438,29/08/2020,23,0.257
1439,29/08/2020,24,0.521
1440,30/08/2020,1,0.953
1441,30/08/2020,2,0.278
1442,30/08/2020,3,0.233
1443,30/08/2020,4,0.226
1444,30/08/2020,5,0.216
1445,30/08/2020,6,0.224
1446,30/08/2020,7,0.215
1447,30/08/2020,8,0.254
1448,30/08/2020,9,0.219
1449,30/08/2020,10,0.219
1450,30/08/2020,11,0.411
1451,30/08/2020,12,0.231
1452,30/08/2020,13,0.302
1453,30/08/2020,14,0.308
1454,30/08/2020,15,0.253
1455,30/08/2020,16,0.231
1456,30/08/2020,17,0.212
1457,30/08/2020,18,0.21
1458,30/08/2020,19,0.203
1459,30/08/2020,20,0.211
1460,30/08/2020,21,0.202
1461,30/08/2020,22,0.206
1462,30/08/2020,23,0.438
1463,30/08/2020,24,0.323
1464,31/08/2020,1,0.324
1465,31/08/2020,2,0.263
1466,31/08/2020,3,0.218
1467,31/08/2020,4,0.221
1468,31/08/2020,5,0.212
1469,31/08/2020,6,0.211
1470,31/08/2020,7,0.249
1471,31/08/2020,8,0.258
1472,31/08/2020,9,0.402
1473,31/08/2020,10,0.22
1474,31/08/2020,11,0.225
1475,31/08/2020,12,0.259
1476,31/08/2020,13,0.258
1477,31/08/2020,14,0.424
1478,31/08/2020,15,0.341
1479,31/08/2020,16,0.942
1480,31/08/2020,17,0.345
1481,31/08/2020,18,0.333
1482,31/08/2020,19,0.336
1483,31/08/2020,20,0.319
1484,31/08/2020,21,0.314
1485,31/08/2020,22,0.321
1486,31/08/2020,23,0.325
1487,31/08/2020,24,0.331
1488,01/09/2020,1,0.258
1489,01/09/2020,2,0.233
1490,01/09/2020,3,0.214
1491,01/09/2020,4,0.261
1492,01/09/2020,5,0.23
1493,01/09/2020,6,0.213
1494,01/09/2020,7,0.224
1495,01/09/2020,8,0.232
1496,01/09/2020,9,0.204
1497,01/09/2020,10,0.226
1498,01/09/2020,11,0.38
1499,01/09/2020,12,0.293
1500,01/09/2020,13,0.306
1501,01/09/2020,14,0.5
1502,01/09/2020,15,1.031
1503,01/09/2020,16,0.926
1504,01/09/2020,17,0.379
1505,01/09/2020,18,0.339
1506,01/09/2020,19,0.326
1507,01/09/2020,20,0.31
1508,01/09/2020,21,0.333
1509,01/09/2020,22,0.348
1510,01/09/2020,23,0.305
1511,01/09/2020,24,0.241
1512,02/09/2020,1,0.219
1513,02/09/2020,2,0.209
1514,02/09/2020,3,0.218
1515,02/09/2020,4,0.211
1516,02/09/2020,5,0.209
1517,02/09/2020,6,0.208
1518,02/09/2020,7,0.371
1519,02/09/2020,8,0.268
1520,02/09/2020,9,0.204
1521,02/09/2020,10,0.207
1522,02/09/2020,11,0.199
1523,02/09/2020,12,0.198
1524,02/09/2020,13,0.2
1525,02/09/2020,14,0.204
1526,02/09/2020,15,0.2
1527,02/09/2020,16,0.199
1528,02/09/2020,17,0.199
1529,02/09/2020,18,0.199
1530,02/09/2020,19,0.199
1531,02/09/2020,20,0.206
1532,02/09/2020,21,0.204
1533,02/09/2020,22,0.205
1534,02/09/2020,23,0.271
1535,02/09/2020,24,0.301
1536,03/09/2020,1,0.22
1537,03/09/2020,2,0.211
1538,03/09/2020,3,0.211
1539,03/09/2020,4,0.218
1540,03/09/2020,5,0.215
1541,03/09/2020,6,0.211
1542,03/09/2020,7,0.209
1543,03/09/2020,8,0.354
1544,03/09/2020,9,0.202
1545,03/09/2020,10,0.235
1546,03/09/2020,11,0.269
1547,03/09/2020,12,0.308
1548,03/09/2020,13,0.31
1549,03/09/2020,14,0.401
1550,03/09/2020,15,0.551
1551,03/09/2020,16,0.501
1552,03/09/2020,17,0.38
1553,03/09/2020,18,0.359
1554,03/09/2020,19,0.346
1555,03/09/2020,20,0.334
1556,03/09/2020,21,0.338
1557,03/09/2020,22,0.31
1558,03/09/2020,23,0.309
1559,03/09/2020,24,0.26
1560,04/09/2020,1,0.226
1561,04/09/2020,2,0.216
1562,04/09/2020,3,0.212
1563,04/09/2020,4,0.214
1564,04/09/2020,5,0.211
1565,04/09/2020,6,0.269
1566,04/09/2020,7,0.227
1567,04/09/2020,8,0.454
1568,04/09/2020,9,0.319
1569,04/09/2020,10,0.305
1570,04/09/2020,11,0.316
1571,04/09/2020,12,0.315
1572,04/09/2020,13,0.316
1573,04/09/2020,14,0.318
1574,04/09/2020,15,0.613
1575,04/09/2020,16,0.392
1576,04/09/2020,17,0.882
1577,04/09/2020,18,0.419
1578,04/09/2020,19,0.441
1579,04/09/2020,20,0.208
1580,04/09/2020,21,0.205
1581,04/09/2020,22,0.214
1582,04/09/2020,23,0.207
1583,04/09/2020,24,0.243
1584,05/09/2020,1,0.323
1585,05/09/2020,2,0.223
1586,05/09/2020,3,0.215
1587,05/09/2020,4,0.214
1588,05/09/2020,5,0.222
1589,05/09/2020,6,0.211
1590,05/09/2020,7,0.214
1591,05/09/2020,8,0.459
1592,05/09/2020,9,0.387
1593,05/09/2020,10,0.297
1594,05/09/2020,11,0.966
1595,05/09/2020,12,0.417
1596,05/09/2020,13,0.203
1597,05/09/2020,14,0.199
1598,05/09/2020,15,0.209
1599,05/09/2020,16,0.2
1600,05/09/2020,17,0.2
1601,05/09/2020,18,0.209
1602,05/09/2020,19,0.2
1603,05/09/2020,20,0.199
1604,05/09/2020,21,0.206
1605,05/09/2020,22,0.21
1606,05/09/2020,23,0.242
1607,05/09/2020,24,0.237
1608,06/09/2020,1,0.354
1609,06/09/2020,2,0.232
1610,06/09/2020,3,0.207
1611,06/09/2020,4,0.26
1612,06/09/2020,5,0.222
1613,06/09/2020,6,0.211
1614,06/09/2020,7,0.212
1615,06/09/2020,8,0.274
1616,06/09/2020,9,0.22
1617,06/09/2020,10,0.2
1618,06/09/2020,11,0.2
1619,06/09/2020,12,0.352
1620,06/09/2020,13,0.243
1621,06/09/2020,14,0.21
1622,06/09/2020,15,0.205
1623,06/09/2020,16,0.204
1624,06/09/2020,17,0.199
1625,06/09/2020,18,0.2
1626,06/09/2020,19,0.199
1627,06/09/2020,20,0.203
1628,06/09/2020,21,0.206
1629,06/09/2020,22,0.223
1630,06/09/2020,23,0.324
1631,06/09/2020,24,0.319
1632,07/09/2020,1,0.246
1633,07/09/2020,2,0.224
1634,07/09/2020,3,0.211
1635,07/09/2020,4,0.22
1636,07/09/2020,5,0.212
1637,07/09/2020,6,0.209
1638,07/09/2020,7,0.215
1639,07/09/2020,8,0.217
1640,07/09/2020,9,0.397
1641,07/09/2020,10,0.216
1642,07/09/2020,11,0.21
1643,07/09/2020,12,0.199
1644,07/09/2020,13,0.259
1645,07/09/2020,14,1.463
1646,07/09/2020,15,0.357
1647,07/09/2020,16,0.374
1648,07/09/2020,17,0.377
1649,07/09/2020,18,0.282
1650,07/09/2020,19,0.227
1651,07/09/2020,20,0.205
1652,07/09/2020,21,0.207
1653,07/09/2020,22,0.213
1654,07/09/2020,23,0.465
1655,07/09/2020,24,0.358
1656,08/09/2020,1,0.238
1657,08/09/2020,2,0.221
1658,08/09/2020,3,0.268
1659,08/09/2020,4,0.228
1660,08/09/2020,5,0.221
1661,08/09/2020,6,0.214
1662,08/09/2020,7,0.321
1663,08/09/2020,8,0.242
1664,08/09/2020,9,0.211
1665,08/09/2020,10,0.203
1666,08/09/2020,11,0.203
1667,08/09/2020,12,0.21
1668,08/09/2020,13,0.201
1669,08/09/2020,14,0.208
1670,08/09/2020,15,0.204
1671,08/09/2020,16,0.202
1672,08/09/2020,17,0.21
1673,08/09/2020,18,0.254
1674,08/09/2020,19,0.214
1675,08/09/2020,20,0.208
1676,08/09/2020,21,0.275
1677,08/09/2020,22,0.401
1678,08/09/2020,23,0.36
1679,08/09/2020,24,0.317
1680,09/09/2020,1,0.24
1681,09/09/2020,2,0.226
1682,09/09/2020,3,0.228
1683,09/09/2020,4,0.224
1684,09/09/2020,5,0.23
1685,09/09/2020,6,0.221
1686,09/09/2020,7,0.22
1687,09/09/2020,8,0.366
1688,09/09/2020,9,0.261
1689,09/09/2020,10,0.229
1690,09/09/2020,11,0.213
1691,09/09/2020,12,0.273
1692,09/09/2020,13,0.264
1693,09/09/2020,14,0.304
1694,09/09/2020,15,0.977
1695,09/09/2020,16,0.748
1696,09/09/2020,17,0.423
1697,09/09/2020,18,0.824
1698,09/09/2020,19,0.336
1699,09/09/2020,20,0.466
1700,09/09/2020,21,0.27
1701,09/09/2020,22,0.537
1702,09/09/2020,23,0.351
1703,09/09/2020,24,0.274
1704,10/09/2020,1,0.237
1705,10/09/2020,2,0.217
1706,10/09/2020,3,0.225
1707,10/09/2020,4,0.217
1708,10/09/2020,5,0.224
1709,10/09/2020,6,0.216
1710,10/09/2020,7,0.219
1711,10/09/2020,8,0.353
1712,10/09/2020,9,0.223
1713,10/09/2020,10,0.21
1714,10/09/2020,11,0.26
1715,10/09/2020,12,0.264
1716,10/09/2020,13,0.241
1717,10/09/2020,14,0.252
1718,10/09/2020,15,0.327
1719,10/09/2020,16,0.273
1720,10/09/2020,17,0.305
1721,10/09/2020,18,0.471
1722,10/09/2020,19,0.228
1723,10/09/2020,20,0.218
1724,10/09/2020,21,0.215
1725,10/09/2020,22,0.255
1726,10/09/2020,23,0.847
1727,10/09/2020,24,0.282
1728,11/09/2020,1,0.235
1729,11/09/2020,2,0.24
1730,11/09/2020,3,0.22
1731,11/09/2020,4,0.229
1732,11/09/2020,5,0.224
1733,11/09/2020,6,0.246
1734,11/09/2020,7,0.479
1735,11/09/2020,8,0.285
1736,11/09/2020,9,0.241
1737,11/09/2020,10,0.243
1738,11/09/2020,11,0.214
1739,11/09/2020,12,0.204
1740,11/09/2020,13,0.208
1741,11/09/2020,14,0.205
1742,11/09/2020,15,0.205
1743,11/09/2020,16,0.21
1744,11/09/2020,17,0.204
1745,11/09/2020,18,0.21
1746,11/09/2020,19,0.204
1747,11/09/2020,20,0.209
1748,11/09/2020,21,0.206
1749,11/09/2020,22,0.215
1750,11/09/2020,23,0.25
1751,11/09/2020,24,0.335
1752,12/09/2020,1,0.305
1753,12/09/2020,2,0.232
1754,12/09/2020,3,0.226
1755,12/09/2020,4,0.214
1756,12/09/2020,5,0.221
1757,12/09/2020,6,0.217
1758,12/09/2020,7,0.211
1759,12/09/2020,8,0.222
1760,12/09/2020,9,0.235
1761,12/09/2020,10,0.211
1762,12/09/2020,11,0.237
1763,12/09/2020,12,0.388
1764,12/09/2020,13,0.217
1765,12/09/2020,14,0.205
1766,12/09/2020,15,0.21
1767,12/09/2020,16,0.204
1768,12/09/2020,17,0.21
1769,12/09/2020,18,0.258
1770,12/09/2020,19,0.22
1771,12/09/2020,20,0.205
1772,12/09/2020,21,0.214
1773,12/09/2020,22,0.208
1774,12/09/2020,23,0.218
1775,12/09/2020,24,0.211
1776,13/09/2020,1,0.207
1777,13/09/2020,2,0.249
1778,13/09/2020,3,0.233
1779,13/09/2020,4,0.218
1780,13/09/2020,5,0.221
1781,13/09/2020,6,0.212
1782,13/09/2020,7,0.212
1783,13/09/2020,8,0.224
1784,13/09/2020,9,0.234
1785,13/09/2020,10,0.215
1786,13/09/2020,11,0.215
1787,13/09/2020,12,0.477
1788,13/09/2020,13,0.336
1789,13/09/2020,14,0.272
1790,13/09/2020,15,0.21
1791,13/09/2020,16,0.204
1792,13/09/2020,17,0.202
1793,13/09/2020,18,0.21
1794,13/09/2020,19,0.202
1795,13/09/2020,20,0.201
1796,13/09/2020,21,0.254
1797,13/09/2020,22,0.361
1798,13/09/2020,23,0.339
1799,13/09/2020,24,0.287
1800,14/09/2020,1,0.239
1801,14/09/2020,2,0.217
1802,14/09/2020,3,0.215
1803,14/09/2020,4,0.22
1804,14/09/2020,5,0.213
