CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031607230862002QQ0F;15/01/2022;20;0,283;;;R
ES0031607230862002QQ0F;15/01/2022;21;0,291;;;R
ES0031607230862002QQ0F;15/01/2022;22;0,316;;;R
ES0031607230862002QQ0F;15/01/2022;23;0,284;;;R
ES0031607230862002QQ0F;15/01/2022;24;0,31;;;R
ES0031607230862002QQ0F;16/01/2022;1;0,25;;;R
ES0031607230862002QQ0F;16/01/2022;2;0,219;;;R
ES0031607230862002QQ0F;16/01/2022;3;0,211;;;R
ES0031607230862002QQ0F;16/01/2022;4;0,217;;;R
ES0031607230862002QQ0F;16/01/2022;5;0,219;;;R
ES0031607230862002QQ0F;16/01/2022;6;0,213;;;R
ES0031607230862002QQ0F;16/01/2022;7;0,31;;;R
ES0031607230862002QQ0F;16/01/2022;8;0,31;;;R
ES0031607230862002QQ0F;16/01/2022;9;0,21;;;R
ES0031607230862002QQ0F;16/01/2022;10;0,203;;;R
ES0031607230862002QQ0F;16/01/2022;11;0,307;;;R
ES0031607230862002QQ0F;16/01/2022;12;0,357;;;R
ES0031607230862002QQ0F;16/01/2022;13;0,311;;;R
ES0031607230862002QQ0F;16/01/2022;14;0,226;;;R
ES0031607230862002QQ0F;16/01/2022;15;0,284;;;R
ES0031607230862002QQ0F;16/01/2022;16;0,242;;;R
ES0031607230862002QQ0F;16/01/2022;17;0,262;;;R
ES0031607230862002QQ0F;16/01/2022;18;0,215;;;R
ES0031607230862002QQ0F;16/01/2022;19;0,21;;;R
ES0031607230862002QQ0F;16/01/2022;20;0,212;;;R
ES0031607230862002QQ0F;16/01/2022;21;0,23;;;R
ES0031607230862002QQ0F;16/01/2022;22;0,313;;;R
ES0031607230862002QQ0F;16/01/2022;23;0,361;;;R
ES0031607230862002QQ0F;16/01/2022;24;0,241;;;R
ES0031607230862002QQ0F;17/01/2022;1;0,225;;;R
ES0031607230862002QQ0F;17/01/2022;2;0,225;;;R
ES0031607230862002QQ0F;17/01/2022;3;0,22;;;R
ES0031607230862002QQ0F;17/01/2022;4;0,208;;;R
ES0031607230862002QQ0F;17/01/2022;5;0,216;;;R
ES0031607230862002QQ0F;17/01/2022;6;0,215;;;R
ES0031607230862002QQ0F;17/01/2022;7;0,209;;;R
ES0031607230862002QQ0F;17/01/2022;8;0,579;;;R
ES0031607230862002QQ0F;17/01/2022;9;0,22;;;R
ES0031607230862002QQ0F;17/01/2022;10;0,213;;;R
ES0031607230862002QQ0F;17/01/2022;11;0,206;;;R
ES0031607230862002QQ0F;17/01/2022;12;0,223;;;R
ES0031607230862002QQ0F;17/01/2022;13;0,229;;;R
ES0031607230862002QQ0F;17/01/2022;14;0,374;;;R
ES0031607230862002QQ0F;17/01/2022;15;2,254;;;R
ES0031607230862002QQ0F;17/01/2022;16;0,272;;;R
ES0031607230862002QQ0F;17/01/2022;17;0,322;;;R
ES0031607230862002QQ0F;17/01/2022;18;0,266;;;R
ES0031607230862002QQ0F;17/01/2022;19;0,263;;;R
ES0031607230862002QQ0F;17/01/2022;20;0,322;;;R
ES0031607230862002QQ0F;17/01/2022;21;1,023;;;R
ES0031607230862002QQ0F;17/01/2022;22;0,886;;;R
ES0031607230862002QQ0F;17/01/2022;23;0,776;;;R
ES0031607230862002QQ0F;17/01/2022;24;0,386;;;R
ES0031607230862002QQ0F;18/01/2022;1;0,228;;;R
ES0031607230862002QQ0F;18/01/2022;2;0,212;;;R
ES0031607230862002QQ0F;18/01/2022;3;0,215;;;R
ES0031607230862002QQ0F;18/01/2022;4;0,213;;;R
ES0031607230862002QQ0F;18/01/2022;5;0,208;;;R
ES0031607230862002QQ0F;18/01/2022;6;0,215;;;R
ES0031607230862002QQ0F;18/01/2022;7;0,207;;;R
ES0031607230862002QQ0F;18/01/2022;8;0,399;;;R
ES0031607230862002QQ0F;18/01/2022;9;0,223;;;R
ES0031607230862002QQ0F;18/01/2022;10;0,198;;;R
ES0031607230862002QQ0F;18/01/2022;11;0,195;;;R
ES0031607230862002QQ0F;18/01/2022;12;0,201;;;R
ES0031607230862002QQ0F;18/01/2022;13;0,199;;;R
ES0031607230862002QQ0F;18/01/2022;14;0,289;;;R
ES0031607230862002QQ0F;18/01/2022;15;0,225;;;R
ES0031607230862002QQ0F;18/01/2022;16;0,219;;;R
ES0031607230862002QQ0F;18/01/2022;17;0,235;;;R
ES0031607230862002QQ0F;18/01/2022;18;0,641;;;R
ES0031607230862002QQ0F;18/01/2022;19;0,998;;;R
ES0031607230862002QQ0F;18/01/2022;20;0,221;;;R
ES0031607230862002QQ0F;18/01/2022;21;0,284;;;R
ES0031607230862002QQ0F;18/01/2022;22;0,337;;;R
ES0031607230862002QQ0F;18/01/2022;23;0,381;;;R
ES0031607230862002QQ0F;18/01/2022;24;0,258;;;R
ES0031607230862002QQ0F;19/01/2022;1;0,216;;;R
ES0031607230862002QQ0F;19/01/2022;2;0,216;;;R
ES0031607230862002QQ0F;19/01/2022;3;0,215;;;R
ES0031607230862002QQ0F;19/01/2022;4;0,208;;;R
ES0031607230862002QQ0F;19/01/2022;5;0,207;;;R
ES0031607230862002QQ0F;19/01/2022;6;0,209;;;R
ES0031607230862002QQ0F;19/01/2022;7;0,375;;;R
ES0031607230862002QQ0F;19/01/2022;8;0,29;;;R
ES0031607230862002QQ0F;19/01/2022;9;0,205;;;R
ES0031607230862002QQ0F;19/01/2022;10;0,197;;;R
ES0031607230862002QQ0F;19/01/2022;11;0,195;;;R
ES0031607230862002QQ0F;19/01/2022;12;0,202;;;R
ES0031607230862002QQ0F;19/01/2022;13;0,2;;;R
ES0031607230862002QQ0F;19/01/2022;14;0,194;;;R
ES0031607230862002QQ0F;19/01/2022;15;0,194;;;R
ES0031607230862002QQ0F;19/01/2022;16;0,199;;;R
ES0031607230862002QQ0F;19/01/2022;17;0,201;;;R
ES0031607230862002QQ0F;19/01/2022;18;0,195;;;R
ES0031607230862002QQ0F;19/01/2022;19;0,196;;;R
ES0031607230862002QQ0F;19/01/2022;20;0,201;;;R
ES0031607230862002QQ0F;19/01/2022;21;0,214;;;R
ES0031607230862002QQ0F;19/01/2022;22;0,273;;;R
ES0031607230862002QQ0F;19/01/2022;23;0,283;;;R
ES0031607230862002QQ0F;19/01/2022;24;0,243;;;R
ES0031607230862002QQ0F;20/01/2022;1;0,22;;;R
ES0031607230862002QQ0F;20/01/2022;2;0,213;;;R
ES0031607230862002QQ0F;20/01/2022;3;0,207;;;R
ES0031607230862002QQ0F;20/01/2022;4;0,208;;;R
ES0031607230862002QQ0F;20/01/2022;5;0,213;;;R
ES0031607230862002QQ0F;20/01/2022;6;0,21;;;R
ES0031607230862002QQ0F;20/01/2022;7;0,204;;;R
ES0031607230862002QQ0F;20/01/2022;8;0,379;;;R
ES0031607230862002QQ0F;20/01/2022;9;0,199;;;R
ES0031607230862002QQ0F;20/01/2022;10;0,203;;;R
ES0031607230862002QQ0F;20/01/2022;11;0,195;;;R
ES0031607230862002QQ0F;20/01/2022;12;0,225;;;R
ES0031607230862002QQ0F;20/01/2022;13;0,235;;;R
ES0031607230862002QQ0F;20/01/2022;14;1,577;;;R
ES0031607230862002QQ0F;20/01/2022;15;0,53;;;R
ES0031607230862002QQ0F;20/01/2022;16;0,845;;;R
ES0031607230862002QQ0F;20/01/2022;17;0,354;;;R
ES0031607230862002QQ0F;20/01/2022;18;0,205;;;R
ES0031607230862002QQ0F;20/01/2022;19;0,234;;;R
ES0031607230862002QQ0F;20/01/2022;20;0,225;;;R
ES0031607230862002QQ0F;20/01/2022;21;0,232;;;R
ES0031607230862002QQ0F;20/01/2022;22;0,551;;;R
ES0031607230862002QQ0F;20/01/2022;23;0,29;;;R
ES0031607230862002QQ0F;20/01/2022;24;0,246;;;R
ES0031607230862002QQ0F;21/01/2022;1;0,232;;;R
ES0031607230862002QQ0F;21/01/2022;2;0,221;;;R
ES0031607230862002QQ0F;21/01/2022;3;0,212;;;R
ES0031607230862002QQ0F;21/01/2022;4;0,214;;;R
ES0031607230862002QQ0F;21/01/2022;5;0,215;;;R
ES0031607230862002QQ0F;21/01/2022;6;0,205;;;R
ES0031607230862002QQ0F;21/01/2022;7;0,209;;;R
ES0031607230862002QQ0F;21/01/2022;8;0,396;;;R
ES0031607230862002QQ0F;21/01/2022;9;0,206;;;R
ES0031607230862002QQ0F;21/01/2022;10;0,196;;;R
ES0031607230862002QQ0F;21/01/2022;11;0,209;;;R
ES0031607230862002QQ0F;21/01/2022;12;0,282;;;R
ES0031607230862002QQ0F;21/01/2022;13;0,311;;;R
ES0031607230862002QQ0F;21/01/2022;14;0,37;;;R
ES0031607230862002QQ0F;21/01/2022;15;0,283;;;R
ES0031607230862002QQ0F;21/01/2022;16;0,278;;;R
ES0031607230862002QQ0F;21/01/2022;17;0,273;;;R
ES0031607230862002QQ0F;21/01/2022;18;0,277;;;R
ES0031607230862002QQ0F;21/01/2022;19;0,69;;;R
ES0031607230862002QQ0F;21/01/2022;20;1,068;;;R
ES0031607230862002QQ0F;21/01/2022;21;1,271;;;R
ES0031607230862002QQ0F;21/01/2022;22;0,298;;;R
ES0031607230862002QQ0F;21/01/2022;23;0,305;;;R
ES0031607230862002QQ0F;21/01/2022;24;0,205;;;R
ES0031607230862002QQ0F;22/01/2022;1;0,21;;;R
ES0031607230862002QQ0F;22/01/2022;2;0,247;;;R
ES0031607230862002QQ0F;22/01/2022;3;0,222;;;R
ES0031607230862002QQ0F;22/01/2022;4;0,216;;;R
ES0031607230862002QQ0F;22/01/2022;5;0,215;;;R
ES0031607230862002QQ0F;22/01/2022;6;0,207;;;R
ES0031607230862002QQ0F;22/01/2022;7;0,206;;;R
ES0031607230862002QQ0F;22/01/2022;8;0,211;;;R
ES0031607230862002QQ0F;22/01/2022;9;0,203;;;R
ES0031607230862002QQ0F;22/01/2022;10;0,197;;;R
ES0031607230862002QQ0F;22/01/2022;11;0,398;;;R
ES0031607230862002QQ0F;22/01/2022;12;0,27;;;R
ES0031607230862002QQ0F;22/01/2022;13;0,362;;;R
ES0031607230862002QQ0F;22/01/2022;14;0,359;;;R
ES0031607230862002QQ0F;22/01/2022;15;0,807;;;R
ES0031607230862002QQ0F;22/01/2022;16;1,623;;;R
ES0031607230862002QQ0F;22/01/2022;17;0,98;;;R
ES0031607230862002QQ0F;22/01/2022;18;0,809;;;R
ES0031607230862002QQ0F;22/01/2022;19;0,218;;;R
ES0031607230862002QQ0F;22/01/2022;20;0,311;;;R
ES0031607230862002QQ0F;22/01/2022;21;0,41;;;R
ES0031607230862002QQ0F;22/01/2022;22;0,319;;;R
ES0031607230862002QQ0F;22/01/2022;23;0,264;;;R
ES0031607230862002QQ0F;22/01/2022;24;0,282;;;R
ES0031607230862002QQ0F;23/01/2022;1;0,245;;;R
ES0031607230862002QQ0F;23/01/2022;2;0,209;;;R
ES0031607230862002QQ0F;23/01/2022;3;0,22;;;R
ES0031607230862002QQ0F;23/01/2022;4;0,21;;;R
ES0031607230862002QQ0F;23/01/2022;5;0,208;;;R
ES0031607230862002QQ0F;23/01/2022;6;0,266;;;R
ES0031607230862002QQ0F;23/01/2022;7;0,205;;;R
ES0031607230862002QQ0F;23/01/2022;8;0,205;;;R
ES0031607230862002QQ0F;23/01/2022;9;0,207;;;R
ES0031607230862002QQ0F;23/01/2022;10;0,194;;;R
ES0031607230862002QQ0F;23/01/2022;11;0,202;;;R
ES0031607230862002QQ0F;23/01/2022;12;0,596;;;R
ES0031607230862002QQ0F;23/01/2022;13;0,731;;;R
ES0031607230862002QQ0F;23/01/2022;14;0,435;;;R
ES0031607230862002QQ0F;23/01/2022;15;0,352;;;R
ES0031607230862002QQ0F;23/01/2022;16;0,202;;;R
ES0031607230862002QQ0F;23/01/2022;17;0,194;;;R
ES0031607230862002QQ0F;23/01/2022;18;0,195;;;R
ES0031607230862002QQ0F;23/01/2022;19;0,202;;;R
ES0031607230862002QQ0F;23/01/2022;20;0,202;;;R
ES0031607230862002QQ0F;23/01/2022;21;0,254;;;R
ES0031607230862002QQ0F;23/01/2022;22;0,837;;;R
ES0031607230862002QQ0F;23/01/2022;23;0,25;;;R
ES0031607230862002QQ0F;23/01/2022;24;0,253;;;R
ES0031607230862002QQ0F;24/01/2022;1;0,221;;;R
ES0031607230862002QQ0F;24/01/2022;2;0,212;;;R
ES0031607230862002QQ0F;24/01/2022;3;0,204;;;R
ES0031607230862002QQ0F;24/01/2022;4;0,214;;;R
ES0031607230862002QQ0F;24/01/2022;5;0,212;;;R
ES0031607230862002QQ0F;24/01/2022;6;0,204;;;R
ES0031607230862002QQ0F;24/01/2022;7;0,208;;;R
ES0031607230862002QQ0F;24/01/2022;8;0,403;;;R
ES0031607230862002QQ0F;24/01/2022;9;0,193;;;R
ES0031607230862002QQ0F;24/01/2022;10;0,194;;;R
ES0031607230862002QQ0F;24/01/2022;11;0,221;;;R
ES0031607230862002QQ0F;24/01/2022;12;0,211;;;R
ES0031607230862002QQ0F;24/01/2022;13;0,194;;;R
ES0031607230862002QQ0F;24/01/2022;14;0,196;;;R
ES0031607230862002QQ0F;24/01/2022;15;0,2;;;R
ES0031607230862002QQ0F;24/01/2022;16;0,263;;;R
ES0031607230862002QQ0F;24/01/2022;17;0,252;;;R
ES0031607230862002QQ0F;24/01/2022;18;0,205;;;R
ES0031607230862002QQ0F;24/01/2022;19;0,226;;;R
ES0031607230862002QQ0F;24/01/2022;20;0,386;;;R
ES0031607230862002QQ0F;24/01/2022;21;0,34;;;R
ES0031607230862002QQ0F;24/01/2022;22;0,245;;;R
ES0031607230862002QQ0F;24/01/2022;23;0,22;;;R
ES0031607230862002QQ0F;24/01/2022;24;0,223;;;R
ES0031607230862002QQ0F;25/01/2022;1;0,224;;;R
ES0031607230862002QQ0F;25/01/2022;2;0,206;;;R
ES0031607230862002QQ0F;25/01/2022;3;0,206;;;R
ES0031607230862002QQ0F;25/01/2022;4;0,214;;;R
ES0031607230862002QQ0F;25/01/2022;5;0,204;;;R
ES0031607230862002QQ0F;25/01/2022;6;0,204;;;R
ES0031607230862002QQ0F;25/01/2022;7;0,35;;;R
ES0031607230862002QQ0F;25/01/2022;8;0,243;;;R
ES0031607230862002QQ0F;25/01/2022;9;0,194;;;R
ES0031607230862002QQ0F;25/01/2022;10;0,202;;;R
ES0031607230862002QQ0F;25/01/2022;11;0,198;;;R
ES0031607230862002QQ0F;25/01/2022;12;0,193;;;R
ES0031607230862002QQ0F;25/01/2022;13;0,198;;;R
ES0031607230862002QQ0F;25/01/2022;14;0,2;;;R
ES0031607230862002QQ0F;25/01/2022;15;0,237;;;R
ES0031607230862002QQ0F;25/01/2022;16;0,215;;;R
ES0031607230862002QQ0F;25/01/2022;17;0,196;;;R
ES0031607230862002QQ0F;25/01/2022;18;0,203;;;R
ES0031607230862002QQ0F;25/01/2022;19;0,198;;;R
ES0031607230862002QQ0F;25/01/2022;20;0,2;;;R
ES0031607230862002QQ0F;25/01/2022;21;0,205;;;R
ES0031607230862002QQ0F;25/01/2022;22;0,246;;;R
ES0031607230862002QQ0F;25/01/2022;23;0,261;;;R
ES0031607230862002QQ0F;25/01/2022;24;0,223;;;R
ES0031607230862002QQ0F;26/01/2022;1;0,214;;;R
ES0031607230862002QQ0F;26/01/2022;2;0,211;;;R
ES0031607230862002QQ0F;26/01/2022;3;0,205;;;R
ES0031607230862002QQ0F;26/01/2022;4;0,206;;;R
ES0031607230862002QQ0F;26/01/2022;5;0,208;;;R
ES0031607230862002QQ0F;26/01/2022;6;0,209;;;R
ES0031607230862002QQ0F;26/01/2022;7;0,204;;;R
ES0031607230862002QQ0F;26/01/2022;8;0,43;;;R
ES0031607230862002QQ0F;26/01/2022;9;0,2;;;R
ES0031607230862002QQ0F;26/01/2022;10;0,2;;;R
ES0031607230862002QQ0F;26/01/2022;11;0,197;;;R
ES0031607230862002QQ0F;26/01/2022;12;0,246;;;R
ES0031607230862002QQ0F;26/01/2022;13;0,244;;;R
ES0031607230862002QQ0F;26/01/2022;14;0,284;;;R
ES0031607230862002QQ0F;26/01/2022;15;1,409;;;R
ES0031607230862002QQ0F;26/01/2022;16;0,24;;;R
ES0031607230862002QQ0F;26/01/2022;17;0,293;;;R
ES0031607230862002QQ0F;26/01/2022;18;0,324;;;R
ES0031607230862002QQ0F;26/01/2022;19;0,277;;;R
ES0031607230862002QQ0F;26/01/2022;20;0,997;;;R
ES0031607230862002QQ0F;26/01/2022;21;1,136;;;R
ES0031607230862002QQ0F;26/01/2022;22;1,085;;;R
ES0031607230862002QQ0F;26/01/2022;23;0,242;;;R
ES0031607230862002QQ0F;26/01/2022;24;0,229;;;R
ES0031607230862002QQ0F;27/01/2022;1;0,226;;;R
ES0031607230862002QQ0F;27/01/2022;2;0,223;;;R
ES0031607230862002QQ0F;27/01/2022;3;0,212;;;R
ES0031607230862002QQ0F;27/01/2022;4;0,211;;;R
ES0031607230862002QQ0F;27/01/2022;5;0,222;;;R
ES0031607230862002QQ0F;27/01/2022;6;0,277;;;R
ES0031607230862002QQ0F;27/01/2022;7;0,272;;;R
ES0031607230862002QQ0F;27/01/2022;8;0,41;;;R
ES0031607230862002QQ0F;27/01/2022;9;0,195;;;R
ES0031607230862002QQ0F;27/01/2022;10;0,196;;;R
ES0031607230862002QQ0F;27/01/2022;11;0,201;;;R
ES0031607230862002QQ0F;27/01/2022;12;0,214;;;R
ES0031607230862002QQ0F;27/01/2022;13;0,27;;;R
ES0031607230862002QQ0F;27/01/2022;14;0,773;;;R
ES0031607230862002QQ0F;27/01/2022;15;0,517;;;R
ES0031607230862002QQ0F;27/01/2022;16;0,267;;;R
ES0031607230862002QQ0F;27/01/2022;17;0,267;;;R
ES0031607230862002QQ0F;27/01/2022;18;0,264;;;R
ES0031607230862002QQ0F;27/01/2022;19;0,297;;;R
ES0031607230862002QQ0F;27/01/2022;20;0,282;;;R
ES0031607230862002QQ0F;27/01/2022;21;0,285;;;R
ES0031607230862002QQ0F;27/01/2022;22;0,316;;;R
ES0031607230862002QQ0F;27/01/2022;23;0,206;;;R
ES0031607230862002QQ0F;27/01/2022;24;0,212;;;R
ES0031607230862002QQ0F;28/01/2022;1;0,21;;;R
ES0031607230862002QQ0F;28/01/2022;2;0,209;;;R
ES0031607230862002QQ0F;28/01/2022;3;0,205;;;R
ES0031607230862002QQ0F;28/01/2022;4;0,265;;;R
ES0031607230862002QQ0F;28/01/2022;5;0,212;;;R
ES0031607230862002QQ0F;28/01/2022;6;0,368;;;R
ES0031607230862002QQ0F;28/01/2022;7;0,236;;;R
ES0031607230862002QQ0F;28/01/2022;8;0,234;;;R
ES0031607230862002QQ0F;28/01/2022;9;0,198;;;R
ES0031607230862002QQ0F;28/01/2022;10;0,195;;;R
ES0031607230862002QQ0F;28/01/2022;11;0,197;;;R
ES0031607230862002QQ0F;28/01/2022;12;0,2;;;R
ES0031607230862002QQ0F;28/01/2022;13;0,194;;;R
ES0031607230862002QQ0F;28/01/2022;14;0,194;;;R
ES0031607230862002QQ0F;28/01/2022;15;0,193;;;R
ES0031607230862002QQ0F;28/01/2022;16;0,199;;;R
ES0031607230862002QQ0F;28/01/2022;17;0,198;;;R
ES0031607230862002QQ0F;28/01/2022;18;0,196;;;R
ES0031607230862002QQ0F;28/01/2022;19;0,195;;;R
ES0031607230862002QQ0F;28/01/2022;20;0,2;;;R
ES0031607230862002QQ0F;28/01/2022;21;0,199;;;R
ES0031607230862002QQ0F;28/01/2022;22;0,218;;;R
ES0031607230862002QQ0F;28/01/2022;23;0,238;;;R
ES0031607230862002QQ0F;28/01/2022;24;0,237;;;R
ES0031607230862002QQ0F;29/01/2022;1;0,22;;;R
ES0031607230862002QQ0F;29/01/2022;2;0,215;;;R
ES0031607230862002QQ0F;29/01/2022;3;0,212;;;R
ES0031607230862002QQ0F;29/01/2022;4;0,208;;;R
ES0031607230862002QQ0F;29/01/2022;5;0,213;;;R
ES0031607230862002QQ0F;29/01/2022;6;0,214;;;R
ES0031607230862002QQ0F;29/01/2022;7;0,214;;;R
ES0031607230862002QQ0F;29/01/2022;8;0,213;;;R
ES0031607230862002QQ0F;29/01/2022;9;0,212;;;R
ES0031607230862002QQ0F;29/01/2022;10;0,386;;;R
ES0031607230862002QQ0F;29/01/2022;11;0,215;;;R
ES0031607230862002QQ0F;29/01/2022;12;0,208;;;R
ES0031607230862002QQ0F;29/01/2022;13;0,206;;;R
ES0031607230862002QQ0F;29/01/2022;14;0,206;;;R
ES0031607230862002QQ0F;29/01/2022;15;0,26;;;R
ES0031607230862002QQ0F;29/01/2022;16;0,21;;;R
ES0031607230862002QQ0F;29/01/2022;17;0,207;;;R
ES0031607230862002QQ0F;29/01/2022;18;0,207;;;R
ES0031607230862002QQ0F;29/01/2022;19;0,207;;;R
ES0031607230862002QQ0F;29/01/2022;20;0,215;;;R
ES0031607230862002QQ0F;29/01/2022;21;0,257;;;R
ES0031607230862002QQ0F;29/01/2022;22;0,466;;;R
ES0031607230862002QQ0F;29/01/2022;23;0,313;;;R
ES0031607230862002QQ0F;29/01/2022;24;0,324;;;R
ES0031607230862002QQ0F;30/01/2022;1;0,235;;;R
ES0031607230862002QQ0F;30/01/2022;2;0,205;;;R
ES0031607230862002QQ0F;30/01/2022;3;0,201;;;R
ES0031607230862002QQ0F;30/01/2022;4;0,204;;;R
ES0031607230862002QQ0F;30/01/2022;5;0,202;;;R
ES0031607230862002QQ0F;30/01/2022;6;0,203;;;R
ES0031607230862002QQ0F;30/01/2022;7;0,203;;;R
ES0031607230862002QQ0F;30/01/2022;8;0,202;;;R
ES0031607230862002QQ0F;30/01/2022;9;0,2;;;R
ES0031607230862002QQ0F;30/01/2022;10;0,414;;;R
ES0031607230862002QQ0F;30/01/2022;11;0,517;;;R
ES0031607230862002QQ0F;30/01/2022;12;0,193;;;R
ES0031607230862002QQ0F;30/01/2022;13;0,692;;;R
ES0031607230862002QQ0F;30/01/2022;14;0,828;;;R
ES0031607230862002QQ0F;30/01/2022;15;0,456;;;R
ES0031607230862002QQ0F;30/01/2022;16;0,196;;;R
ES0031607230862002QQ0F;30/01/2022;17;0,191;;;R
ES0031607230862002QQ0F;30/01/2022;18;0,191;;;R
ES0031607230862002QQ0F;30/01/2022;19;0,192;;;R
ES0031607230862002QQ0F;30/01/2022;20;0,196;;;R
ES0031607230862002QQ0F;30/01/2022;21;0,199;;;R
ES0031607230862002QQ0F;30/01/2022;22;0,253;;;R
ES0031607230862002QQ0F;30/01/2022;23;0,335;;;R
ES0031607230862002QQ0F;30/01/2022;24;0,212;;;R
ES0031607230862002QQ0F;31/01/2022;1;0,223;;;R
ES0031607230862002QQ0F;31/01/2022;2;0,213;;;R
ES0031607230862002QQ0F;31/01/2022;3;0,211;;;R
ES0031607230862002QQ0F;31/01/2022;4;0,205;;;R
ES0031607230862002QQ0F;31/01/2022;5;0,205;;;R
ES0031607230862002QQ0F;31/01/2022;6;0,205;;;R
ES0031607230862002QQ0F;31/01/2022;7;0,381;;;R
ES0031607230862002QQ0F;31/01/2022;8;0,236;;;R
ES0031607230862002QQ0F;31/01/2022;9;0,192;;;R
ES0031607230862002QQ0F;31/01/2022;10;0,192;;;R
ES0031607230862002QQ0F;31/01/2022;11;0,193;;;R
ES0031607230862002QQ0F;31/01/2022;12;0,192;;;R
ES0031607230862002QQ0F;31/01/2022;13;0,193;;;R
ES0031607230862002QQ0F;31/01/2022;14;0,192;;;R
ES0031607230862002QQ0F;31/01/2022;15;0,192;;;R
ES0031607230862002QQ0F;31/01/2022;16;0,194;;;R
ES0031607230862002QQ0F;31/01/2022;17;0,194;;;R
ES0031607230862002QQ0F;31/01/2022;18;0,195;;;R
ES0031607230862002QQ0F;31/01/2022;19;0,194;;;R
ES0031607230862002QQ0F;31/01/2022;20;0,199;;;R
ES0031607230862002QQ0F;31/01/2022;21;0,201;;;R
ES0031607230862002QQ0F;31/01/2022;22;0,213;;;R
ES0031607230862002QQ0F;31/01/2022;23;0,241;;;R
ES0031607230862002QQ0F;31/01/2022;24;0,229;;;R
ES0031607230862002QQ0F;01/02/2022;1;0,211;;;R
ES0031607230862002QQ0F;01/02/2022;2;0,206;;;R
ES0031607230862002QQ0F;01/02/2022;3;0,204;;;R
ES0031607230862002QQ0F;01/02/2022;4;0,206;;;R
ES0031607230862002QQ0F;01/02/2022;5;0,205;;;R
ES0031607230862002QQ0F;01/02/2022;6;0,205;;;R
ES0031607230862002QQ0F;01/02/2022;7;0,211;;;R
ES0031607230862002QQ0F;01/02/2022;8;0,442;;;R
ES0031607230862002QQ0F;01/02/2022;9;0,207;;;R
ES0031607230862002QQ0F;01/02/2022;10;0,238;;;R
ES0031607230862002QQ0F;01/02/2022;11;0,199;;;R
ES0031607230862002QQ0F;01/02/2022;12;0,193;;;R
ES0031607230862002QQ0F;01/02/2022;13;0,193;;;R
ES0031607230862002QQ0F;01/02/2022;14;0,192;;;R
ES0031607230862002QQ0F;01/02/2022;15;0,193;;;R
ES0031607230862002QQ0F;01/02/2022;16;0,195;;;R
ES0031607230862002QQ0F;01/02/2022;17;0,196;;;R
ES0031607230862002QQ0F;01/02/2022;18;0,196;;;R
ES0031607230862002QQ0F;01/02/2022;19;0,198;;;R
ES0031607230862002QQ0F;01/02/2022;20;0,308;;;R
ES0031607230862002QQ0F;01/02/2022;21;0,487;;;R
ES0031607230862002QQ0F;01/02/2022;22;0,226;;;R
ES0031607230862002QQ0F;01/02/2022;23;0,351;;;R
ES0031607230862002QQ0F;01/02/2022;24;0,234;;;R
ES0031607230862002QQ0F;02/02/2022;1;0,216;;;R
ES0031607230862002QQ0F;02/02/2022;2;0,226;;;R
ES0031607230862002QQ0F;02/02/2022;3;0,224;;;R
ES0031607230862002QQ0F;02/02/2022;4;0,217;;;R
ES0031607230862002QQ0F;02/02/2022;5;0,213;;;R
ES0031607230862002QQ0F;02/02/2022;6;0,211;;;R
ES0031607230862002QQ0F;02/02/2022;7;0,234;;;R
ES0031607230862002QQ0F;02/02/2022;8;0,285;;;R
ES0031607230862002QQ0F;02/02/2022;9;0,272;;;R
ES0031607230862002QQ0F;02/02/2022;10;0,227;;;R
ES0031607230862002QQ0F;02/02/2022;11;0,224;;;R
ES0031607230862002QQ0F;02/02/2022;12;0,312;;;R
ES0031607230862002QQ0F;02/02/2022;13;0,213;;;R
ES0031607230862002QQ0F;02/02/2022;14;0,195;;;R
ES0031607230862002QQ0F;02/02/2022;15;0,191;;;R
ES0031607230862002QQ0F;02/02/2022;16;0,211;;;R
ES0031607230862002QQ0F;02/02/2022;17;0,236;;;R
ES0031607230862002QQ0F;02/02/2022;18;0,194;;;R
ES0031607230862002QQ0F;02/02/2022;19;0,194;;;R
ES0031607230862002QQ0F;02/02/2022;20;0,204;;;R
ES0031607230862002QQ0F;02/02/2022;21;0,201;;;R
ES0031607230862002QQ0F;02/02/2022;22;0,319;;;R
ES0031607230862002QQ0F;02/02/2022;23;0,219;;;R
ES0031607230862002QQ0F;02/02/2022;24;0,219;;;R
ES0031607230862002QQ0F;03/02/2022;1;0,207;;;R
ES0031607230862002QQ0F;03/02/2022;2;0,202;;;R
ES0031607230862002QQ0F;03/02/2022;3;0,204;;;R
ES0031607230862002QQ0F;03/02/2022;4;0,212;;;R
ES0031607230862002QQ0F;03/02/2022;5;0,214;;;R
ES0031607230862002QQ0F;03/02/2022;6;0,899;;;R
ES0031607230862002QQ0F;03/02/2022;7;0,614;;;R
ES0031607230862002QQ0F;03/02/2022;8;0,233;;;R
ES0031607230862002QQ0F;03/02/2022;9;0,201;;;R
ES0031607230862002QQ0F;03/02/2022;10;0,191;;;R
ES0031607230862002QQ0F;03/02/2022;11;0,192;;;R
ES0031607230862002QQ0F;03/02/2022;12;0,2;;;R
